year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,positionOrder,points,laps,rank,statusId,podium,position_class,finish_pos_penalty
2008,12,14,14.0,9.0,18.0,0.0,6.0,24.0,0.0,Spain,12,0.0,56,14.0,11,0,3,12
2008,12,16,16.0,17.0,3.0,0.0,8.0,14.0,0.0,Spain,13,0.0,56,18.0,11,0,3,13
2008,12,18,18.0,19.0,0.0,0.0,10.0,0.0,0.0,Spain,14,0.0,56,15.0,11,0,3,14
2008,12,11,11.0,15.0,8.0,0.0,7.0,17.0,0.0,Spain,15,0.0,56,13.0,11,0,3,15
2008,12,19,19.0,12.0,11.0,0.0,8.0,14.0,0.0,Spain,16,0.0,56,16.0,11,0,3,16
2008,12,17,17.0,16.0,6.0,0.0,6.0,24.0,0.0,Spain,17,0.0,56,19.0,11,0,3,17
2008,12,4,4.0,3.0,57.0,2.0,1.0,121.0,6.0,Spain,18,0.0,45,5.0,5,0,3,18
2008,12,20,20.0,21.0,0.0,0.0,10.0,0.0,0.0,Spain,19,0.0,41,17.0,3,0,3,19
2008,12,12,12.0,8.0,18.0,0.0,5.0,31.0,0.0,Spain,20,0.0,0,,4,0,3,20
2008,13,2,2.0,2.0,74.0,5.0,1.0,131.0,7.0,Belgium,1,10.0,44,3.0,1,1,0,1
2008,13,5,5.0,5.0,49.0,0.0,3.0,107.0,1.0,Belgium,2,8.0,44,7.0,1,1,1,2
2008,13,1,1.0,1.0,76.0,4.0,2.0,119.0,5.0,Belgium,3,6.0,44,2.0,1,1,1,3
2008,13,6,6.0,8.0,23.0,0.0,5.0,36.0,0.0,Belgium,4,5.0,44,9.0,1,0,2,4
2008,13,10,10.0,12.0,13.0,0.0,8.0,17.0,0.0,Belgium,5,4.0,44,8.0,1,0,2,5
2008,13,8,8.0,3.0,58.0,1.0,3.0,107.0,1.0,Belgium,6,3.0,44,5.0,1,0,2,6
2008,13,9,9.0,17.0,4.0,0.0,8.0,17.0,0.0,Belgium,7,2.0,44,6.0,1,0,2,7
2008,13,7,7.0,9.0,19.0,0.0,6.0,25.0,0.0,Belgium,8,1.0,44,10.0,1,0,2,8
2008,13,13,13.0,10.0,15.0,0.0,4.0,41.0,0.0,Belgium,9,0.0,44,12.0,1,0,2,9
2008,13,3,3.0,6.0,43.0,1.0,2.0,119.0,5.0,Belgium,10,0.0,43,4.0,6,0,2,10
2008,13,14,14.0,16.0,6.0,0.0,6.0,25.0,0.0,Belgium,11,0.0,43,11.0,11,0,3,11
2008,13,15,15.0,14.0,9.0,0.0,7.0,17.0,0.0,Belgium,12,0.0,43,15.0,11,0,3,12
2008,13,18,18.0,20.0,0.0,0.0,10.0,0.0,0.0,Belgium,13,0.0,43,13.0,11,0,3,13
2008,13,19,19.0,15.0,8.0,0.0,7.0,17.0,0.0,Belgium,14,0.0,43,17.0,11,0,3,14
2008,13,17,17.0,18.0,3.0,0.0,9.0,14.0,0.0,Belgium,15,0.0,43,16.0,11,0,3,15
2008,13,11,11.0,7.0,26.0,0.0,4.0,41.0,0.0,Belgium,16,0.0,43,14.0,11,0,3,16
2008,13,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Belgium,17,0.0,43,19.0,11,0,3,17
2008,13,4,4.0,4.0,57.0,2.0,1.0,131.0,7.0,Belgium,18,0.0,42,1.0,20,0,3,18
2008,13,16,16.0,13.0,11.0,0.0,9.0,14.0,0.0,Belgium,19,0.0,19,20.0,6,0,3,19
2008,13,12,12.0,11.0,13.0,0.0,5.0,36.0,0.0,Belgium,20,0.0,13,18.0,20,0,3,20
2008,14,1,1.0,9.0,23.0,1.0,6.0,27.0,1.0,Italy,1,10.0,53,14.0,1,1,0,1
2008,14,2,2.0,6.0,51.0,1.0,2.0,129.0,5.0,Italy,2,8.0,53,13.0,1,1,1,2
2008,14,11,11.0,3.0,64.0,1.0,3.0,117.0,1.0,Italy,3,6.0,53,12.0,1,1,1,3
2008,14,8,8.0,7.0,28.0,0.0,5.0,41.0,0.0,Italy,4,5.0,53,9.0,1,0,2,4
2008,14,10,10.0,5.0,53.0,0.0,3.0,117.0,1.0,Italy,5,4.0,53,6.0,1,0,2,5
2008,14,6,6.0,2.0,77.0,5.0,1.0,134.0,7.0,Italy,6,3.0,53,4.0,1,0,2,6
2008,14,15,15.0,1.0,78.0,4.0,2.0,129.0,5.0,Italy,7,2.0,53,5.0,1,0,2,7
2008,14,3,3.0,10.0,20.0,0.0,7.0,26.0,0.0,Italy,8,1.0,53,3.0,1,0,2,8
2008,14,14,14.0,4.0,57.0,2.0,1.0,134.0,7.0,Italy,9,0.0,53,1.0,1,0,2,9
2008,14,17,17.0,12.0,13.0,0.0,5.0,41.0,0.0,Italy,10,0.0,53,16.0,1,0,2,10
2008,14,9,9.0,11.0,15.0,0.0,4.0,41.0,0.0,Italy,11,0.0,53,8.0,1,0,3,11
2008,14,18,18.0,15.0,8.0,0.0,8.0,17.0,0.0,Italy,12,0.0,53,11.0,1,0,3,12
2008,14,7,7.0,8.0,26.0,0.0,4.0,41.0,0.0,Italy,13,0.0,53,15.0,1,0,3,13
2008,14,5,5.0,14.0,9.0,0.0,8.0,17.0,0.0,Italy,14,0.0,53,10.0,1,0,3,14
2008,14,19,19.0,18.0,3.0,0.0,9.0,14.0,0.0,Italy,15,0.0,53,7.0,1,0,3,15
2008,14,13,13.0,16.0,6.0,0.0,7.0,26.0,0.0,Italy,16,0.0,52,17.0,11,0,3,16
2008,14,16,16.0,13.0,11.0,0.0,9.0,14.0,0.0,Italy,17,0.0,52,19.0,11,0,3,17
2008,14,4,4.0,17.0,4.0,0.0,6.0,27.0,1.0,Italy,18,0.0,52,2.0,11,0,3,18
2008,14,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Italy,19,0.0,51,18.0,12,0,3,19
2008,14,12,12.0,19.0,0.0,0.0,10.0,0.0,0.0,Italy,20,0.0,11,20.0,3,0,3,20
2008,15,15,15.0,7.0,38.0,1.0,4.0,51.0,1.0,Singapore,1,10.0,61,3.0,1,1,0,1
2008,15,8,9.0,12.0,17.0,0.0,8.0,26.0,0.0,Singapore,2,8.0,61,5.0,1,1,1,2
2008,15,2,2.0,1.0,84.0,4.0,1.0,135.0,5.0,Singapore,3,6.0,61,4.0,1,1,1,3
2008,15,7,8.0,10.0,20.0,0.0,5.0,46.0,0.0,Singapore,4,5.0,61,8.0,1,0,2,4
2008,15,6,7.0,8.0,27.0,1.0,6.0,31.0,1.0,Singapore,5,4.0,61,9.0,1,0,2,5
2008,15,9,6.0,5.0,56.0,0.0,3.0,120.0,1.0,Singapore,6,3.0,61,11.0,1,0,2,6
2008,15,14,14.0,16.0,8.0,0.0,7.0,28.0,0.0,Singapore,7,2.0,61,13.0,1,0,2,7
2008,15,10,10.0,15.0,9.0,0.0,8.0,26.0,0.0,Singapore,8,1.0,61,10.0,1,0,2,8
2008,15,12,12.0,18.0,3.0,0.0,9.0,14.0,0.0,Singapore,9,0.0,61,15.0,1,0,2,9
2008,15,5,5.0,6.0,51.0,1.0,1.0,135.0,5.0,Singapore,10,0.0,61,12.0,1,0,2,10
2008,15,4,4.0,3.0,64.0,1.0,3.0,120.0,1.0,Singapore,11,0.0,61,6.0,1,0,3,11
2008,15,17,17.0,17.0,4.0,0.0,6.0,31.0,1.0,Singapore,12,0.0,61,14.0,1,0,3,12
2008,15,1,1.0,2.0,77.0,5.0,2.0,134.0,7.0,Singapore,13,0.0,61,2.0,1,0,3,13
2008,15,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Singapore,14,0.0,61,16.0,1,0,3,14
2008,15,3,3.0,4.0,57.0,2.0,2.0,134.0,7.0,Singapore,15,0.0,57,1.0,3,0,3,15
2008,15,11,11.0,9.0,26.0,0.0,5.0,46.0,0.0,Singapore,16,0.0,50,7.0,9,0,3,16
2008,15,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Singapore,17,0.0,49,18.0,3,0,3,17
2008,15,13,13.0,11.0,20.0,0.0,7.0,28.0,0.0,Singapore,18,0.0,29,17.0,7,0,3,18
2008,15,18,18.0,14.0,11.0,0.0,9.0,14.0,0.0,Singapore,19,0.0,14,19.0,26,0,3,19
2008,15,16,16.0,13.0,13.0,0.0,4.0,51.0,1.0,Singapore,20,0.0,13,20.0,3,0,3,20
2008,16,4,4.0,7.0,48.0,2.0,4.0,66.0,2.0,Japan,1,10.0,67,3.0,1,1,0,1
2008,16,6,6.0,3.0,72.0,1.0,3.0,128.0,1.0,Japan,2,8.0,67,7.0,1,1,1,2
2008,16,2,2.0,4.0,63.0,2.0,1.0,142.0,7.0,Japan,3,6.0,67,2.0,1,1,1,3
2008,16,12,12.0,12.0,18.0,0.0,4.0,66.0,2.0,Japan,4,5.0,67,4.0,1,0,2,4
2008,16,7,7.0,9.0,30.0,0.0,5.0,50.0,0.0,Japan,5,4.0,67,9.0,1,0,2,5
2008,16,9,9.0,8.0,30.0,1.0,6.0,34.0,1.0,Japan,6,3.0,67,12.0,1,0,2,6
2008,16,5,5.0,2.0,79.0,5.0,1.0,142.0,7.0,Japan,7,2.0,67,1.0,1,0,2,7
2008,16,13,13.0,10.0,21.0,0.0,7.0,29.0,0.0,Japan,8,1.0,67,13.0,1,0,2,8
2008,16,16,16.0,5.0,56.0,0.0,3.0,128.0,1.0,Japan,9,0.0,67,8.0,1,0,2,9
2008,16,10,10.0,17.0,4.0,0.0,6.0,34.0,1.0,Japan,10,0.0,67,6.0,1,0,2,10
2008,16,15,15.0,13.0,17.0,0.0,8.0,26.0,0.0,Japan,11,0.0,67,10.0,1,0,3,11
2008,16,1,1.0,1.0,84.0,4.0,2.0,135.0,5.0,Japan,12,0.0,67,11.0,1,0,3,12
2008,16,17,17.0,14.0,11.0,0.0,9.0,14.0,0.0,Japan,13,0.0,66,16.0,11,0,3,13
2008,16,18,18.0,18.0,3.0,0.0,9.0,14.0,0.0,Japan,14,0.0,66,17.0,11,0,3,14
2008,16,14,14.0,15.0,9.0,0.0,8.0,26.0,0.0,Japan,15,0.0,66,15.0,11,0,3,15
2008,16,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Japan,16,0.0,21,19.0,6,0,3,16
2008,16,3,3.0,6.0,51.0,1.0,2.0,135.0,5.0,Japan,17,0.0,16,5.0,5,0,3,17
2008,16,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,Japan,18,0.0,8,18.0,27,0,3,18
2008,16,8,8.0,11.0,20.0,0.0,5.0,50.0,0.0,Japan,19,0.0,6,14.0,28,0,3,19
2008,16,11,11.0,16.0,8.0,0.0,7.0,29.0,0.0,Japan,20,0.0,0,,4,0,3,20
2008,17,1,1.0,1.0,94.0,5.0,2.0,145.0,6.0,China,1,10.0,56,1.0,1,1,0,1
2008,17,3,3.0,2.0,87.0,5.0,1.0,156.0,7.0,China,2,8.0,56,4.0,1,1,1,2
2008,17,2,2.0,4.0,69.0,2.0,1.0,156.0,7.0,China,3,6.0,56,2.0,1,1,1,3
2008,17,4,4.0,6.0,53.0,2.0,4.0,72.0,2.0,China,4,5.0,56,5.0,1,0,2,4
2008,17,9,7.0,5.0,60.0,0.0,3.0,135.0,1.0,China,5,4.0,56,3.0,1,0,2,5
2008,17,11,12.0,3.0,75.0,1.0,3.0,135.0,1.0,China,6,3.0,56,7.0,1,0,2,6
2008,17,12,13.0,10.0,22.0,0.0,5.0,52.0,0.0,China,7,2.0,56,6.0,1,0,2,7
2008,17,10,11.0,12.0,19.0,0.0,4.0,72.0,2.0,China,8,1.0,56,8.0,1,0,2,8
2008,17,6,8.0,8.0,30.0,1.0,6.0,34.0,1.0,China,9,0.0,56,9.0,1,0,2,9
2008,17,15,16.0,16.0,8.0,0.0,7.0,29.0,0.0,China,10,0.0,56,14.0,1,0,2,10
2008,17,13,14.0,14.0,11.0,0.0,9.0,14.0,0.0,China,11,0.0,56,16.0,1,0,3,11
2008,17,17,17.0,15.0,9.0,0.0,8.0,26.0,0.0,China,12,0.0,56,17.0,1,0,3,12
2008,17,8,10.0,17.0,4.0,0.0,6.0,34.0,1.0,China,13,0.0,56,12.0,1,0,3,13
2008,17,16,6.0,11.0,21.0,0.0,7.0,29.0,0.0,China,14,0.0,56,13.0,1,0,3,14
2008,17,14,15.0,13.0,17.0,0.0,8.0,26.0,0.0,China,15,0.0,55,10.0,11,0,3,15
2008,17,18,18.0,18.0,3.0,0.0,9.0,14.0,0.0,China,16,0.0,55,15.0,11,0,3,16
2008,17,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,China,17,0.0,55,18.0,11,0,3,17
2008,17,5,5.0,7.0,51.0,1.0,2.0,145.0,6.0,China,18,0.0,49,11.0,9,0,3,18
2008,17,19,19.0,20.0,0.0,0.0,10.0,0.0,0.0,China,19,0.0,13,19.0,5,0,3,19
2008,17,7,9.0,9.0,30.0,0.0,5.0,52.0,0.0,China,20,0.0,2,20.0,4,0,3,20
2008,18,1,1.0,2.0,97.0,6.0,1.0,172.0,8.0,Brazil,1,10.0,71,1.0,1,1,0,1
2008,18,6,6.0,5.0,61.0,2.0,4.0,80.0,2.0,Brazil,2,8.0,71,8.0,1,1,1,2
2008,18,3,3.0,3.0,75.0,2.0,1.0,172.0,8.0,Brazil,3,6.0,71,3.0,1,1,1,3
2008,18,7,7.0,8.0,35.0,1.0,6.0,39.0,1.0,Brazil,4,5.0,71,7.0,1,0,2,4
2008,18,4,4.0,1.0,98.0,5.0,2.0,151.0,6.0,Brazil,5,4.0,71,4.0,1,0,2,5
2008,18,10,10.0,10.0,25.0,0.0,5.0,56.0,0.0,Brazil,6,3.0,71,2.0,1,0,2,6
2008,18,5,5.0,7.0,53.0,1.0,2.0,151.0,6.0,Brazil,7,2.0,71,6.0,1,0,2,7
2008,18,2,2.0,9.0,31.0,0.0,5.0,56.0,0.0,Brazil,8,1.0,71,5.0,1,0,2,8
2008,18,12,12.0,11.0,21.0,0.0,7.0,29.0,0.0,Brazil,9,0.0,71,14.0,1,0,2,9
2008,18,8,8.0,6.0,60.0,0.0,3.0,135.0,1.0,Brazil,10,0.0,70,10.0,11,0,2,10
2008,18,13,13.0,4.0,75.0,1.0,3.0,135.0,1.0,Brazil,11,0.0,70,9.0,11,0,3,11
2008,18,18,18.0,13.0,17.0,0.0,8.0,26.0,0.0,Brazil,12,0.0,70,12.0,11,0,3,12
2008,18,17,17.0,18.0,3.0,0.0,9.0,14.0,0.0,Brazil,13,0.0,70,11.0,11,0,3,13
2008,18,9,9.0,17.0,4.0,0.0,6.0,39.0,1.0,Brazil,14,0.0,70,13.0,11,0,3,14
2008,18,15,15.0,14.0,11.0,0.0,9.0,14.0,0.0,Brazil,15,0.0,70,16.0,11,0,3,15
2008,18,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Brazil,16,0.0,69,17.0,12,0,3,16
2008,18,16,16.0,15.0,9.0,0.0,8.0,26.0,0.0,Brazil,17,0.0,69,18.0,12,0,3,17
2008,18,19,19.0,19.0,0.0,0.0,10.0,0.0,0.0,Brazil,18,0.0,69,15.0,12,0,3,18
2008,18,11,11.0,12.0,19.0,0.0,4.0,80.0,2.0,Brazil,19,0.0,0,,3,0,3,19
2008,18,14,14.0,16.0,8.0,0.0,7.0,29.0,0.0,Brazil,20,0.0,0,,4,0,3,20
2007,1,1,1.0,1.0,10.0,1.0,1.0,13.0,1.0,Australia,1,10.0,58,1.0,1,1,0,1
2007,1,2,2.0,2.0,8.0,0.0,11.0,14.0,0.0,Australia,2,8.0,58,2.0,1,1,1,2
2007,1,4,4.0,3.0,6.0,0.0,11.0,14.0,0.0,Australia,3,6.0,58,3.0,1,1,1,3
2007,1,3,3.0,4.0,5.0,0.0,2.0,5.0,0.0,Australia,4,5.0,58,6.0,1,0,2,4
2007,1,6,6.0,5.0,4.0,0.0,3.0,4.0,0.0,Australia,5,4.0,58,7.0,1,0,2,5
2007,1,22,16.0,6.0,3.0,0.0,1.0,13.0,1.0,Australia,6,3.0,58,8.0,1,0,2,6
2007,1,12,12.0,7.0,2.0,0.0,4.0,2.0,0.0,Australia,7,2.0,57,5.0,11,0,2,7
2007,1,9,9.0,8.0,1.0,0.0,5.0,1.0,0.0,Australia,8,1.0,57,12.0,11,0,2,8
2007,1,8,8.0,9.0,0.0,0.0,5.0,1.0,0.0,Australia,9,0.0,57,13.0,11,0,2,9
2007,1,13,13.0,10.0,0.0,0.0,3.0,4.0,0.0,Australia,10,0.0,57,10.0,11,0,2,10
2007,1,16,17.0,11.0,0.0,0.0,6.0,0.0,0.0,Australia,11,0.0,57,14.0,11,0,3,11
2007,1,10,10.0,12.0,0.0,0.0,7.0,0.0,0.0,Australia,12,0.0,57,18.0,11,0,3,12
2007,1,7,7.0,13.0,0.0,0.0,8.0,0.0,0.0,Australia,13,0.0,57,9.0,11,0,3,13
2007,1,19,20.0,14.0,0.0,0.0,9.0,0.0,0.0,Australia,14,0.0,57,15.0,11,0,3,14
2007,1,14,14.0,15.0,0.0,0.0,6.0,0.0,0.0,Australia,15,0.0,57,17.0,11,0,3,15
2007,1,11,11.0,16.0,0.0,0.0,7.0,0.0,0.0,Australia,16,0.0,56,19.0,12,0,3,16
2007,1,20,21.0,17.0,0.0,0.0,10.0,0.0,0.0,Australia,17,0.0,56,20.0,12,0,3,17
2007,1,15,15.0,,,,4.0,2.0,0.0,Australia,18,0.0,48,16.0,4,0,3,18
2007,1,18,19.0,,,,8.0,0.0,0.0,Australia,19,0.0,48,11.0,4,0,3,19
2007,1,5,5.0,,,,2.0,5.0,0.0,Australia,20,0.0,36,4.0,6,0,3,20
2007,1,17,18.0,,,,9.0,0.0,0.0,Australia,21,0.0,28,21.0,29,0,3,20
2007,1,21,22.0,,,,10.0,0.0,0.0,Australia,22,0.0,10,22.0,3,0,3,20
2007,2,2,2.0,1.0,18.0,1.0,11.0,32.0,1.0,Malaysia,1,10.0,56,2.0,1,1,0,1
2007,2,4,4.0,3.0,14.0,0.0,11.0,32.0,1.0,Malaysia,2,8.0,56,1.0,1,1,1,2
2007,2,3,3.0,2.0,16.0,1.0,1.0,23.0,1.0,Malaysia,3,6.0,56,4.0,1,1,1,3
2007,2,5,5.0,4.0,10.0,0.0,2.0,10.0,0.0,Malaysia,4,5.0,56,5.0,1,0,2,4
2007,2,1,1.0,6.0,7.0,0.0,1.0,23.0,1.0,Malaysia,5,4.0,56,3.0,1,0,2,5
2007,2,12,12.0,5.0,7.0,0.0,3.0,8.0,0.0,Malaysia,6,3.0,56,9.0,1,0,2,6
2007,2,8,8.0,7.0,2.0,0.0,4.0,3.0,0.0,Malaysia,7,2.0,56,10.0,1,0,2,7
2007,2,11,11.0,9.0,1.0,0.0,3.0,8.0,0.0,Malaysia,8,1.0,56,7.0,1,0,2,8
2007,2,19,20.0,11.0,0.0,0.0,5.0,2.0,0.0,Malaysia,9,0.0,56,8.0,1,0,2,9
2007,2,10,10.0,12.0,0.0,0.0,6.0,0.0,0.0,Malaysia,10,0.0,56,14.0,1,0,2,10
2007,2,22,19.0,13.0,0.0,0.0,7.0,0.0,0.0,Malaysia,11,0.0,55,15.0,11,0,3,11
2007,2,15,15.0,15.0,0.0,0.0,7.0,0.0,0.0,Malaysia,12,0.0,55,16.0,11,0,3,12
2007,2,14,14.0,14.0,0.0,0.0,8.0,0.0,0.0,Malaysia,13,0.0,55,13.0,11,0,3,13
2007,2,17,17.0,17.0,0.0,0.0,9.0,0.0,0.0,Malaysia,14,0.0,55,18.0,11,0,3,14
2007,2,9,9.0,10.0,1.0,0.0,4.0,3.0,0.0,Malaysia,15,0.0,55,19.0,11,0,3,15
2007,2,18,18.0,18.0,0.0,0.0,8.0,0.0,0.0,Malaysia,16,0.0,55,20.0,11,0,3,16
2007,2,16,16.0,16.0,0.0,0.0,9.0,0.0,0.0,Malaysia,17,0.0,55,12.0,11,0,3,17
2007,2,7,7.0,20.0,0.0,0.0,2.0,10.0,0.0,Malaysia,18,0.0,55,17.0,11,0,3,18
2007,2,6,6.0,8.0,2.0,0.0,5.0,2.0,0.0,Malaysia,19,0.0,42,6.0,9,0,3,19
2007,2,13,13.0,,,,6.0,0.0,0.0,Malaysia,20,0.0,36,11.0,23,0,3,20
2007,2,20,21.0,,,,10.0,0.0,0.0,Malaysia,21,0.0,7,21.0,5,0,3,20
2007,2,21,22.0,19.0,0.0,0.0,10.0,0.0,0.0,Malaysia,22,0.0,0,,4,0,3,20
2007,3,1,1.0,4.0,17.0,1.0,1.0,39.0,2.0,Bahrain,1,10.0,57,1.0,1,1,0,1
2007,3,2,2.0,3.0,22.0,0.0,11.0,44.0,1.0,Bahrain,2,8.0,57,2.0,1,1,1,2
2007,3,3,3.0,2.0,22.0,1.0,1.0,39.0,2.0,Bahrain,3,6.0,57,3.0,1,1,1,3
2007,3,5,5.0,5.0,15.0,0.0,2.0,18.0,0.0,Bahrain,4,5.0,57,5.0,1,0,2,4
2007,3,4,4.0,1.0,22.0,1.0,11.0,44.0,1.0,Bahrain,5,4.0,57,4.0,1,0,2,5
2007,3,6,6.0,8.0,3.0,0.0,2.0,18.0,0.0,Bahrain,6,3.0,57,6.0,1,0,2,6
2007,3,9,9.0,7.0,4.0,0.0,4.0,5.0,0.0,Bahrain,7,2.0,57,7.0,1,0,2,7
2007,3,7,7.0,6.0,8.0,0.0,3.0,9.0,0.0,Bahrain,8,1.0,57,8.0,1,0,2,8
2007,3,12,12.0,10.0,1.0,0.0,3.0,9.0,0.0,Bahrain,9,0.0,57,10.0,1,0,2,9
2007,3,10,10.0,9.0,2.0,0.0,5.0,2.0,0.0,Bahrain,10,0.0,57,11.0,1,0,2,10
2007,3,11,11.0,12.0,0.0,0.0,5.0,2.0,0.0,Bahrain,11,0.0,56,16.0,11,0,3,11
2007,3,14,14.0,11.0,1.0,0.0,4.0,5.0,0.0,Bahrain,12,0.0,56,15.0,11,0,3,12
2007,3,15,15.0,14.0,0.0,0.0,7.0,0.0,0.0,Bahrain,13,0.0,56,14.0,11,0,3,13
2007,3,22,22.0,18.0,0.0,0.0,10.0,0.0,0.0,Bahrain,14,0.0,55,20.0,12,0,3,14
2007,3,20,20.0,20.0,0.0,0.0,10.0,0.0,0.0,Bahrain,15,0.0,53,19.0,14,0,3,15
2007,3,13,13.0,21.0,0.0,0.0,8.0,0.0,0.0,Bahrain,16,0.0,51,17.0,5,0,3,16
2007,3,8,8.0,13.0,0.0,0.0,6.0,0.0,0.0,Bahrain,17,0.0,41,12.0,6,0,3,17
2007,3,21,21.0,,,,6.0,0.0,0.0,Bahrain,18,0.0,36,9.0,30,0,3,18
2007,3,17,17.0,15.0,0.0,0.0,8.0,0.0,0.0,Bahrain,19,0.0,34,18.0,5,0,3,19
2007,3,18,18.0,17.0,0.0,0.0,9.0,0.0,0.0,Bahrain,20,0.0,26,13.0,9,0,3,20
2007,3,16,16.0,16.0,0.0,0.0,7.0,0.0,0.0,Bahrain,21,0.0,0,,4,0,3,20
2007,3,19,19.0,19.0,0.0,0.0,9.0,0.0,0.0,Bahrain,22,0.0,0,,4,0,3,20
2007,4,1,1.0,3.0,27.0,2.0,1.0,49.0,3.0,Spain,1,10.0,65,1.0,1,1,0,1
2007,4,4,4.0,1.0,30.0,0.0,11.0,58.0,1.0,Spain,2,8.0,65,2.0,1,1,1,2
2007,4,2,2.0,2.0,28.0,1.0,11.0,58.0,1.0,Spain,3,6.0,65,3.0,1,1,1,3
2007,4,5,5.0,6.0,8.0,0.0,2.0,23.0,0.0,Spain,4,5.0,65,5.0,1,0,2,4
2007,4,9,9.0,9.0,4.0,0.0,6.0,4.0,0.0,Spain,5,4.0,65,8.0,1,0,2,5
2007,4,11,11.0,8.0,5.0,0.0,4.0,5.0,0.0,Spain,6,3.0,65,10.0,1,0,2,6
2007,4,8,8.0,11.0,3.0,0.0,3.0,11.0,0.0,Spain,7,2.0,65,4.0,1,0,2,7
2007,4,13,13.0,12.0,1.0,0.0,7.0,1.0,0.0,Spain,8,1.0,64,12.0,11,0,2,8
2007,4,10,10.0,7.0,8.0,0.0,3.0,11.0,0.0,Spain,9,0.0,64,9.0,11,0,2,9
2007,4,12,12.0,15.0,0.0,0.0,8.0,0.0,0.0,Spain,10,0.0,64,14.0,11,0,2,10
2007,4,15,15.0,17.0,0.0,0.0,7.0,1.0,0.0,Spain,11,0.0,64,15.0,11,0,3,11
2007,4,14,14.0,18.0,0.0,0.0,8.0,0.0,0.0,Spain,12,0.0,64,13.0,11,0,3,12
2007,4,20,20.0,19.0,0.0,0.0,9.0,0.0,0.0,Spain,13,0.0,63,16.0,12,0,3,13
2007,4,21,21.0,20.0,0.0,0.0,9.0,0.0,0.0,Spain,14,0.0,63,18.0,12,0,3,14
2007,4,7,7.0,5.0,15.0,0.0,2.0,23.0,0.0,Spain,15,0.0,46,7.0,6,0,3,15
2007,4,17,17.0,13.0,1.0,0.0,5.0,5.0,0.0,Spain,16,0.0,44,11.0,22,0,3,16
2007,4,16,16.0,21.0,0.0,0.0,10.0,0.0,0.0,Spain,17,0.0,19,17.0,31,0,3,17
2007,4,22,22.0,22.0,0.0,0.0,10.0,0.0,0.0,Spain,18,0.0,9,20.0,27,0,3,18
2007,4,3,3.0,4.0,22.0,1.0,1.0,49.0,3.0,Spain,19,0.0,9,6.0,22,0,3,19
2007,4,6,6.0,10.0,4.0,0.0,5.0,5.0,0.0,Spain,20,0.0,8,19.0,32,0,3,20
2007,4,19,19.0,16.0,0.0,0.0,6.0,4.0,0.0,Spain,21,0.0,7,21.0,9,0,3,20
2007,4,18,18.0,14.0,0.0,0.0,4.0,5.0,0.0,Spain,22,0.0,1,,4,0,3,20
2007,5,1,1.0,1.0,38.0,2.0,11.0,76.0,2.0,Monaco,1,10.0,78,1.0,1,1,0,1
2007,5,2,2.0,2.0,38.0,0.0,11.0,76.0,2.0,Monaco,2,8.0,78,2.0,1,1,1,2
2007,5,3,3.0,3.0,33.0,2.0,1.0,56.0,3.0,Monaco,3,6.0,78,4.0,1,1,1,3
2007,5,4,4.0,6.0,13.0,0.0,3.0,16.0,0.0,Monaco,4,5.0,77,5.0,11,0,2,4
2007,5,8,8.0,7.0,12.0,0.0,2.0,30.0,0.0,Monaco,5,4.0,77,3.0,11,0,2,5
2007,5,7,7.0,5.0,18.0,0.0,2.0,30.0,0.0,Monaco,6,3.0,77,12.0,11,0,2,6
2007,5,11,11.0,12.0,2.0,0.0,4.0,7.0,0.0,Monaco,7,2.0,77,7.0,11,0,2,7
2007,5,16,16.0,4.0,23.0,1.0,1.0,56.0,3.0,Monaco,8,1.0,77,6.0,11,0,2,8
2007,5,18,18.0,15.0,0.0,0.0,8.0,0.0,0.0,Monaco,9,0.0,77,10.0,11,0,2,9
2007,5,9,9.0,16.0,0.0,0.0,9.0,0.0,0.0,Monaco,10,0.0,77,13.0,11,0,2,10
2007,5,10,10.0,18.0,0.0,0.0,9.0,0.0,0.0,Monaco,11,0.0,77,9.0,11,0,3,11
2007,5,5,5.0,8.0,5.0,0.0,4.0,7.0,0.0,Monaco,12,0.0,77,11.0,11,0,3,12
2007,5,15,15.0,11.0,3.0,0.0,3.0,16.0,0.0,Monaco,13,0.0,76,14.0,5,0,3,13
2007,5,13,13.0,9.0,4.0,0.0,6.0,4.0,0.0,Monaco,14,0.0,76,8.0,12,0,3,14
2007,5,14,14.0,10.0,4.0,0.0,5.0,5.0,0.0,Monaco,15,0.0,76,18.0,12,0,3,15
2007,5,20,20.0,14.0,1.0,0.0,5.0,5.0,0.0,Monaco,16,0.0,76,17.0,12,0,3,16
2007,5,21,21.0,13.0,1.0,0.0,7.0,1.0,0.0,Monaco,17,0.0,76,15.0,12,0,3,17
