year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,podium,position_class,finish_pos_penalty,country_encoded,position_class_encoded
1989,5,4,,4.0,9.0,1.0,4.0,9.0,1.0,USA,0,3,18,33,3
1989,5,15,,29.0,0.0,0.0,17.0,0.0,0.0,USA,0,3,19,33,3
1989,5,23,,20.0,0.0,0.0,13.0,0.0,0.0,USA,0,3,20,33,3
1989,5,11,,22.0,0.0,0.0,8.0,4.0,0.0,USA,0,3,20,33,3
1989,5,18,,10.0,4.0,0.0,8.0,4.0,0.0,USA,0,3,20,33,3
1989,5,9,,6.0,6.0,0.0,6.0,7.0,0.0,USA,0,3,20,33,3
1989,5,3,,5.0,8.0,0.0,3.0,13.0,0.0,USA,0,3,20,33,3
1989,5,10,,12.0,4.0,0.0,5.0,8.0,0.0,USA,0,3,20,33,3
1989,5,12,,24.0,0.0,0.0,14.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,18.0,0.0,0.0,12.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,31.0,0.0,0.0,19.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,23.0,0.0,0.0,12.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,33.0,0.0,0.0,14.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,35.0,0.0,0.0,15.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,32.0,0.0,0.0,19.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,34.0,0.0,0.0,20.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,25.0,0.0,0.0,15.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,38.0,0.0,0.0,11.0,1.0,0.0,USA,0,3,20,33,3
1989,5,0,,37.0,0.0,0.0,10.0,3.0,0.0,USA,0,3,20,33,3
1989,5,0,,39.0,0.0,0.0,18.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,30.0,0.0,0.0,18.0,0.0,0.0,USA,0,3,20,33,3
1989,5,0,,36.0,0.0,0.0,16.0,0.0,0.0,USA,0,3,20,33,3
1989,6,6,,4.0,13.0,1.0,2.0,31.0,1.0,Canada,1,0,1,7,0
1989,6,3,,3.0,18.0,0.0,2.0,31.0,1.0,Canada,1,1,2,7,1
1989,6,9,,10.0,4.0,0.0,5.0,8.0,0.0,Canada,1,1,3,7,1
1989,6,19,,16.0,3.0,0.0,10.0,3.0,0.0,Canada,0,2,4,7,2
1989,6,22,,17.0,2.0,0.0,12.0,2.0,0.0,Canada,0,2,5,7,2
1989,6,8,,13.0,4.0,0.0,5.0,8.0,0.0,Canada,0,2,6,7,2
1989,6,2,,2.0,27.0,3.0,1.0,56.0,4.0,Canada,0,2,7,7,2
1989,6,23,,15.0,3.0,0.0,11.0,3.0,0.0,Canada,0,2,8,7,2
1989,6,26,,26.0,0.0,0.0,16.0,0.0,0.0,Canada,0,2,9,7,2
1989,6,12,,14.0,4.0,0.0,6.0,8.0,0.0,Canada,0,2,10,7,2
1989,6,14,,19.0,1.0,0.0,7.0,7.0,0.0,Canada,0,3,11,7,3
1989,6,15,,24.0,0.0,0.0,14.0,0.0,0.0,Canada,0,3,12,7,3
1989,6,21,,23.0,0.0,0.0,9.0,4.0,0.0,Canada,0,3,13,7,3
1989,6,10,,25.0,0.0,0.0,15.0,0.0,0.0,Canada,0,3,14,7,3
1989,6,18,,28.0,0.0,0.0,17.0,0.0,0.0,Canada,0,3,15,7,3
1989,6,24,,29.0,0.0,0.0,18.0,0.0,0.0,Canada,0,3,16,7,3
1989,6,17,,12.0,4.0,0.0,9.0,4.0,0.0,Canada,0,3,17,7,3
1989,6,4,,27.0,0.0,0.0,4.0,9.0,1.0,Canada,0,3,18,7,3
1989,6,25,,18.0,1.0,0.0,13.0,1.0,0.0,Canada,0,3,19,7,3
1989,6,16,,9.0,4.0,0.0,6.0,8.0,0.0,Canada,0,3,20,7,3
1989,6,1,,1.0,29.0,1.0,1.0,56.0,4.0,Canada,0,3,20,7,3
1989,6,5,,5.0,9.0,1.0,4.0,9.0,1.0,Canada,0,3,20,7,3
1989,6,7,,11.0,4.0,0.0,8.0,5.0,0.0,Canada,0,3,20,7,3
1989,6,11,,30.0,0.0,0.0,18.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,13,,6.0,8.0,0.0,3.0,13.0,0.0,Canada,0,3,20,7,3
1989,6,20,,7.0,6.0,0.0,7.0,7.0,0.0,Canada,0,3,20,7,3
1989,6,0,,22.0,0.0,0.0,10.0,3.0,0.0,Canada,0,3,20,7,3
1989,6,0,,33.0,0.0,0.0,15.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,8.0,5.0,0.0,3.0,13.0,0.0,Canada,0,3,20,7,3
1989,6,0,,21.0,0.0,0.0,12.0,2.0,0.0,Canada,0,3,20,7,3
1989,6,0,,20.0,1.0,0.0,8.0,5.0,0.0,Canada,0,3,20,7,3
1989,6,0,,36.0,0.0,0.0,17.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,34.0,0.0,0.0,20.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,35.0,0.0,0.0,14.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,31.0,0.0,0.0,19.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,38.0,0.0,0.0,13.0,1.0,0.0,Canada,0,3,20,7,3
1989,6,0,,37.0,0.0,0.0,11.0,3.0,0.0,Canada,0,3,20,7,3
1989,6,0,,39.0,0.0,0.0,19.0,0.0,0.0,Canada,0,3,20,7,3
1989,6,0,,32.0,0.0,0.0,16.0,0.0,0.0,Canada,0,3,20,7,3
1989,7,1,,1.0,38.0,2.0,1.0,65.0,5.0,France,1,0,1,9,0
1989,7,3,,4.0,15.0,1.0,3.0,15.0,1.0,France,1,1,2,9,1
1989,7,8,,3.0,22.0,0.0,2.0,35.0,1.0,France,1,1,3,9,1
1989,7,16,,17.0,3.0,0.0,5.0,10.0,0.0,France,0,2,4,9,2
1989,7,13,,19.0,2.0,0.0,13.0,2.0,0.0,France,0,2,5,9,2
1989,7,17,,22.0,1.0,0.0,12.0,3.0,0.0,France,0,2,6,9,2
1989,7,25,,9.0,4.0,0.0,7.0,8.0,0.0,France,0,2,7,9,2
1989,7,20,,15.0,3.0,0.0,10.0,3.0,0.0,France,0,2,8,9,2
1989,7,24,,25.0,0.0,0.0,4.0,13.0,0.0,France,0,2,9,9,2
1989,7,9,,21.0,1.0,0.0,5.0,10.0,0.0,France,0,2,10,9,2
1989,7,15,,27.0,0.0,0.0,15.0,0.0,0.0,France,0,3,11,9,3
1989,7,14,,30.0,0.0,0.0,7.0,8.0,0.0,France,0,3,12,9,3
1989,7,11,,31.0,0.0,0.0,13.0,2.0,0.0,France,0,3,13,9,3
1989,7,10,,12.0,4.0,0.0,9.0,4.0,0.0,France,0,3,14,9,3
1989,7,22,,11.0,4.0,0.0,8.0,5.0,0.0,France,0,3,15,9,3
1989,7,5,,5.0,13.0,1.0,2.0,35.0,1.0,France,0,3,16,9,3
1989,7,19,,24.0,0.0,0.0,10.0,3.0,0.0,France,0,3,17,9,3
1989,7,12,,26.0,0.0,0.0,9.0,4.0,0.0,France,0,3,18,9,3
1989,7,4,,6.0,8.0,0.0,4.0,13.0,0.0,France,0,3,19,9,3
1989,7,23,,35.0,0.0,0.0,18.0,0.0,0.0,France,0,3,20,9,3
1989,7,7,,29.0,0.0,0.0,15.0,0.0,0.0,France,0,3,20,9,3
1989,7,21,,20.0,1.0,0.0,14.0,1.0,0.0,France,0,3,20,9,3
1989,7,6,,33.0,0.0,0.0,3.0,15.0,1.0,France,0,3,20,9,3
1989,7,26,,13.0,4.0,0.0,6.0,8.0,0.0,France,0,3,20,9,3
1989,7,18,,18.0,2.0,0.0,12.0,3.0,0.0,France,0,3,20,9,3
1989,7,2,,2.0,27.0,3.0,1.0,65.0,5.0,France,0,3,20,9,3
1989,7,0,,10.0,4.0,0.0,6.0,8.0,0.0,France,0,3,20,9,3
1989,7,0,,34.0,0.0,0.0,18.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,16.0,3.0,0.0,11.0,3.0,0.0,France,0,3,20,9,3
1989,7,0,,32.0,0.0,0.0,17.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,28.0,0.0,0.0,16.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,23.0,1.0,0.0,8.0,5.0,0.0,France,0,3,20,9,3
1989,7,0,,41.0,0.0,0.0,11.0,3.0,0.0,France,0,3,20,9,3
1989,7,0,,36.0,0.0,0.0,19.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,40.0,0.0,0.0,16.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,37.0,0.0,0.0,17.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,43.0,0.0,0.0,19.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,39.0,0.0,0.0,20.0,0.0,0.0,France,0,3,20,9,3
1989,7,0,,42.0,0.0,0.0,14.0,1.0,0.0,France,0,3,20,9,3
1989,8,2,,1.0,47.0,3.0,1.0,74.0,6.0,UK,1,0,1,32,0
1989,8,3,,4.0,21.0,1.0,3.0,21.0,1.0,UK,1,1,2,32,1
1989,8,9,,6.0,12.0,0.0,4.0,17.0,0.0,UK,1,1,3,32,1
1989,8,10,,8.0,6.0,0.0,8.0,6.0,0.0,UK,0,2,4,32,2
1989,8,11,,20.0,2.0,0.0,13.0,3.0,0.0,UK,0,2,5,32,2
1989,8,15,,25.0,1.0,0.0,13.0,3.0,0.0,UK,0,2,6,32,2
1989,8,24,,21.0,1.0,0.0,12.0,3.0,0.0,UK,0,2,7,32,2
1989,8,16,,26.0,0.0,0.0,8.0,6.0,0.0,UK,0,2,8,32,2
1989,8,19,,15.0,4.0,0.0,7.0,8.0,0.0,UK,0,2,9,32,2
1989,8,7,,5.0,13.0,1.0,2.0,35.0,1.0,UK,0,2,10,32,2
1989,8,26,,27.0,0.0,0.0,4.0,17.0,0.0,UK,0,3,11,32,3
1989,8,21,,30.0,0.0,0.0,14.0,2.0,0.0,UK,0,3,12,32,3
1989,8,6,,13.0,4.0,0.0,10.0,4.0,0.0,UK,0,3,13,32,3
1989,8,20,,24.0,1.0,0.0,9.0,5.0,0.0,UK,0,3,14,32,3
1989,8,4,,35.0,0.0,0.0,3.0,21.0,1.0,UK,0,3,15,32,3
1989,8,13,,29.0,0.0,0.0,16.0,0.0,0.0,UK,0,3,16,32,3
1989,8,12,,32.0,0.0,0.0,16.0,0.0,0.0,UK,0,3,17,32,3
1989,8,18,,23.0,1.0,0.0,5.0,10.0,0.0,UK,0,3,18,32,3
1989,8,14,,12.0,4.0,0.0,9.0,5.0,0.0,UK,0,3,19,32,3
1989,8,22,,17.0,3.0,0.0,5.0,10.0,0.0,UK,0,3,20,32,3
1989,8,17,,31.0,0.0,0.0,17.0,0.0,0.0,UK,0,3,20,32,3
1989,8,5,,3.0,22.0,0.0,2.0,35.0,1.0,UK,0,3,20,32,3
1989,8,8,,28.0,0.0,0.0,10.0,4.0,0.0,UK,0,3,20,32,3
1989,8,25,,11.0,4.0,0.0,6.0,8.0,0.0,UK,0,3,20,32,3
1989,8,1,,2.0,27.0,3.0,1.0,74.0,6.0,UK,0,3,20,32,3
1989,8,23,,34.0,0.0,0.0,18.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,18.0,2.0,0.0,12.0,3.0,0.0,UK,0,3,20,32,3
1989,8,0,,10.0,4.0,0.0,7.0,8.0,0.0,UK,0,3,20,32,3
1989,8,0,,22.0,1.0,0.0,15.0,1.0,0.0,UK,0,3,20,32,3
1989,8,0,,16.0,3.0,0.0,11.0,3.0,0.0,UK,0,3,20,32,3
1989,8,0,,19.0,2.0,0.0,14.0,2.0,0.0,UK,0,3,20,32,3
1989,8,0,,14.0,4.0,0.0,6.0,8.0,0.0,UK,0,3,20,32,3
1989,8,0,,39.0,0.0,0.0,20.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,40.0,0.0,0.0,17.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,38.0,0.0,0.0,15.0,1.0,0.0,UK,0,3,20,32,3
1989,8,0,,36.0,0.0,0.0,19.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,37.0,0.0,0.0,18.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,43.0,0.0,0.0,19.0,0.0,0.0,UK,0,3,20,32,3
1989,8,0,,41.0,0.0,0.0,11.0,3.0,0.0,UK,0,3,20,32,3
1989,9,1,,2.0,36.0,4.0,1.0,89.0,7.0,Germany,1,0,1,10,0
1989,9,2,,1.0,53.0,3.0,1.0,89.0,7.0,Germany,1,1,2,10,1
1989,9,3,,3.0,25.0,1.0,3.0,25.0,1.0,Germany,1,1,3,10,1
1989,9,5,,4.0,25.0,0.0,2.0,38.0,1.0,Germany,0,2,4,10,2
1989,9,8,,7.0,8.0,0.0,8.0,8.0,0.0,Germany,0,2,5,10,2
1989,9,17,,10.0,5.0,0.0,6.0,9.0,0.0,Germany,0,2,6,10,2
1989,9,21,,12.0,4.0,0.0,7.0,8.0,0.0,Germany,0,2,7,10,2
1989,9,12,,24.0,1.0,0.0,9.0,5.0,0.0,Germany,0,2,8,10,2
1989,9,13,,18.0,2.0,0.0,13.0,3.0,0.0,Germany,0,2,9,10,2
1989,9,10,,17.0,3.0,0.0,5.0,10.0,0.0,Germany,0,2,10,10,2
1989,9,23,,19.0,2.0,0.0,12.0,3.0,0.0,Germany,0,3,11,10,3
1989,9,25,,11.0,4.0,0.0,6.0,9.0,0.0,Germany,0,3,12,10,3
1989,9,16,,13.0,4.0,0.0,9.0,5.0,0.0,Germany,0,3,13,10,3
1989,9,18,,26.0,0.0,0.0,8.0,8.0,0.0,Germany,0,3,14,10,3
1989,9,22,,28.0,0.0,0.0,10.0,4.0,0.0,Germany,0,3,15,10,3
1989,9,14,,14.0,4.0,0.0,10.0,4.0,0.0,Germany,0,3,16,10,3
1989,9,9,,27.0,0.0,0.0,4.0,17.0,0.0,Germany,0,3,17,10,3
1989,9,15,,32.0,0.0,0.0,16.0,0.0,0.0,Germany,0,3,18,10,3
1989,9,19,,23.0,1.0,0.0,5.0,10.0,0.0,Germany,0,3,19,10,3
1989,9,4,,35.0,0.0,0.0,3.0,25.0,1.0,Germany,0,3,20,10,3
1989,9,24,,20.0,2.0,0.0,14.0,2.0,0.0,Germany,0,3,20,10,3
1989,9,7,,6.0,12.0,0.0,4.0,17.0,0.0,Germany,0,3,20,10,3
1989,9,6,,5.0,13.0,1.0,2.0,38.0,1.0,Germany,0,3,20,10,3
1989,9,20,,15.0,4.0,0.0,7.0,8.0,0.0,Germany,0,3,20,10,3
1989,9,26,,8.0,6.0,0.0,16.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,11,,21.0,1.0,0.0,12.0,3.0,0.0,Germany,0,3,20,10,3
1989,9,0,,25.0,1.0,0.0,13.0,3.0,0.0,Germany,0,3,20,10,3
1989,9,0,,30.0,0.0,0.0,14.0,2.0,0.0,Germany,0,3,20,10,3
1989,9,0,,16.0,3.0,0.0,11.0,3.0,0.0,Germany,0,3,20,10,3
1989,9,0,,41.0,0.0,0.0,11.0,3.0,0.0,Germany,0,3,20,10,3
1989,9,0,,38.0,0.0,0.0,15.0,1.0,0.0,Germany,0,3,20,10,3
1989,9,0,,31.0,0.0,0.0,17.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,0,,22.0,1.0,0.0,15.0,1.0,0.0,Germany,0,3,20,10,3
1989,9,0,,40.0,0.0,0.0,17.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,0,,34.0,0.0,0.0,18.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,0,,37.0,0.0,0.0,18.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,0,,39.0,0.0,0.0,20.0,0.0,0.0,Germany,0,3,20,10,3
1989,9,0,,43.0,0.0,0.0,19.0,0.0,0.0,Germany,0,3,20,10,3
1989,10,12,,3.0,34.0,2.0,3.0,34.0,2.0,Hungary,1,0,1,11,0
1989,10,2,,2.0,42.0,4.0,1.0,98.0,7.0,Hungary,1,1,2,11,1
1989,10,4,,5.0,17.0,1.0,2.0,42.0,1.0,Hungary,1,1,3,11,1
1989,10,5,,1.0,56.0,3.0,1.0,98.0,7.0,Hungary,0,2,4,11,2
1989,10,16,,8.0,6.0,0.0,5.0,11.0,0.0,Hungary,0,2,5,11,2
1989,10,17,,7.0,9.0,0.0,7.0,9.0,0.0,Hungary,0,2,6,11,2
1989,10,3,,15.0,4.0,0.0,8.0,8.0,0.0,Hungary,0,2,7,11,2
1989,10,25,,27.0,0.0,0.0,4.0,17.0,0.0,Hungary,0,2,8,11,2
1989,10,11,,17.0,3.0,0.0,6.0,10.0,0.0,Hungary,0,2,9,11,2
1989,10,9,,11.0,5.0,0.0,5.0,11.0,0.0,Hungary,0,2,10,11,2
1989,10,8,,13.0,4.0,0.0,9.0,5.0,0.0,Hungary,0,3,11,11,3
1989,10,15,,24.0,1.0,0.0,9.0,5.0,0.0,Hungary,0,3,12,11,3
1989,10,19,,23.0,1.0,0.0,6.0,10.0,0.0,Hungary,0,3,13,11,3
1989,10,23,,25.0,1.0,0.0,13.0,3.0,0.0,Hungary,0,3,14,11,3
1989,10,6,,35.0,0.0,0.0,3.0,34.0,2.0,Hungary,0,3,15,11,3
1989,10,1,,4.0,25.0,0.0,2.0,42.0,1.0,Hungary,0,3,16,11,3
1989,10,24,,20.0,2.0,0.0,14.0,2.0,0.0,Hungary,0,3,17,11,3
1989,10,7,,6.0,12.0,0.0,4.0,17.0,0.0,Hungary,0,3,18,11,3
1989,10,21,,30.0,0.0,0.0,14.0,2.0,0.0,Hungary,0,3,19,11,3
1989,10,20,,26.0,0.0,0.0,7.0,9.0,0.0,Hungary,0,3,20,11,3
1989,10,13,,14.0,4.0,0.0,10.0,4.0,0.0,Hungary,0,3,20,11,3
1989,10,14,,28.0,0.0,0.0,10.0,4.0,0.0,Hungary,0,3,20,11,3
1989,10,26,,9.0,6.0,0.0,16.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,22,,38.0,0.0,0.0,17.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,10,,18.0,2.0,0.0,13.0,3.0,0.0,Hungary,0,3,20,11,3
1989,10,18,,12.0,4.0,0.0,8.0,8.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,19.0,2.0,0.0,12.0,3.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,21.0,1.0,0.0,12.0,3.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,16.0,3.0,0.0,11.0,3.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,41.0,0.0,0.0,11.0,3.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,31.0,0.0,0.0,17.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,32.0,0.0,0.0,16.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,39.0,0.0,0.0,15.0,1.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,36.0,0.0,0.0,19.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,22.0,1.0,0.0,15.0,1.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,34.0,0.0,0.0,18.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,40.0,0.0,0.0,20.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,43.0,0.0,0.0,19.0,0.0,0.0,Hungary,0,3,20,11,3
1989,10,0,,37.0,0.0,0.0,18.0,0.0,0.0,Hungary,0,3,20,11,3
1989,11,1,,2.0,51.0,5.0,1.0,113.0,8.0,Belgium,1,0,1,5,0
1989,11,2,,1.0,62.0,3.0,1.0,113.0,8.0,Belgium,1,1,2,5,1
1989,11,6,,3.0,38.0,2.0,3.0,38.0,2.0,Belgium,1,1,3,5,1
1989,11,4,,5.0,20.0,1.0,2.0,45.0,1.0,Belgium,0,2,4,5,2
1989,11,7,,6.0,14.0,0.0,4.0,19.0,0.0,Belgium,0,2,5,5,2
1989,11,10,,10.0,6.0,0.0,5.0,12.0,0.0,Belgium,0,2,6,5,2
1989,11,9,,13.0,4.0,0.0,10.0,4.0,0.0,Belgium,0,2,7,5,2
1989,11,15,,18.0,2.0,0.0,14.0,2.0,0.0,Belgium,0,2,8,5,2
1989,11,14,,19.0,2.0,0.0,13.0,3.0,0.0,Belgium,0,2,9,5,2
1989,11,13,,27.0,0.0,0.0,4.0,19.0,0.0,Belgium,0,2,10,5,2
1989,11,18,,12.0,4.0,0.0,8.0,8.0,0.0,Belgium,0,3,11,5,3
1989,11,19,,28.0,0.0,0.0,10.0,4.0,0.0,Belgium,0,3,12,5,3
1989,11,26,,21.0,1.0,0.0,12.0,3.0,0.0,Belgium,0,3,13,5,3
1989,11,21,,23.0,1.0,0.0,6.0,10.0,0.0,Belgium,0,3,14,5,3
1989,11,25,,25.0,1.0,0.0,13.0,3.0,0.0,Belgium,0,3,15,5,3
1989,11,11,,31.0,0.0,0.0,16.0,0.0,0.0,Belgium,0,3,16,5,3
1989,11,24,,8.0,6.0,0.0,5.0,12.0,0.0,Belgium,0,3,17,5,3
1989,11,23,,30.0,0.0,0.0,14.0,2.0,0.0,Belgium,0,3,18,5,3
1989,11,5,,4.0,25.0,0.0,2.0,45.0,1.0,Belgium,0,3,19,5,3
1989,11,22,,9.0,6.0,0.0,16.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,12,,15.0,4.0,0.0,8.0,8.0,0.0,Belgium,0,3,20,5,3
1989,11,20,,24.0,1.0,0.0,9.0,5.0,0.0,Belgium,0,3,20,5,3
1989,11,3,,35.0,0.0,0.0,3.0,38.0,2.0,Belgium,0,3,20,5,3
1989,11,8,,14.0,4.0,0.0,9.0,5.0,0.0,Belgium,0,3,20,5,3
1989,11,17,,20.0,2.0,0.0,12.0,3.0,0.0,Belgium,0,3,20,5,3
1989,11,16,,11.0,5.0,0.0,6.0,10.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,26.0,0.0,0.0,7.0,9.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,7.0,9.0,0.0,7.0,9.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,16.0,3.0,0.0,11.0,3.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,37.0,0.0,0.0,11.0,3.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,32.0,0.0,0.0,17.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,38.0,0.0,0.0,17.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,34.0,0.0,0.0,18.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,22.0,1.0,0.0,15.0,1.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,36.0,0.0,0.0,19.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,43.0,0.0,0.0,19.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,39.0,0.0,0.0,15.0,1.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,40.0,0.0,0.0,20.0,0.0,0.0,Belgium,0,3,20,5,3
1989,11,0,,44.0,0.0,0.0,18.0,0.0,0.0,Belgium,0,3,20,5,3
1989,12,4,,1.0,71.0,4.0,1.0,122.0,9.0,Italy,1,0,1,13,0
1989,12,2,,8.0,6.0,0.0,3.0,44.0,2.0,Italy,1,1,2,13,1
1989,12,6,,5.0,24.0,1.0,2.0,52.0,1.0,Italy,1,1,3,13,1
1989,12,5,,4.0,28.0,0.0,2.0,52.0,1.0,Italy,0,2,4,13,2
1989,12,10,,12.0,5.0,0.0,5.0,12.0,0.0,Italy,0,2,5,13,2
1989,12,12,,22.0,2.0,0.0,9.0,6.0,0.0,Italy,0,2,6,13,2
1989,12,15,,19.0,2.0,0.0,13.0,3.0,0.0,Italy,0,2,7,13,2
1989,12,26,,26.0,1.0,0.0,13.0,3.0,0.0,Italy,0,2,8,13,2
1989,12,23,,21.0,2.0,0.0,12.0,3.0,0.0,Italy,0,2,9,13,2
1989,12,19,,27.0,0.0,0.0,7.0,9.0,0.0,Italy,0,2,10,13,2
1989,12,20,,17.0,4.0,0.0,8.0,8.0,0.0,Italy,0,3,11,13,3
1989,12,17,,14.0,4.0,0.0,8.0,8.0,0.0,Italy,0,3,12,13,3
1989,12,1,,2.0,51.0,5.0,1.0,122.0,9.0,Italy,0,3,13,13,3
1989,12,3,,3.0,38.0,2.0,3.0,44.0,2.0,Italy,0,3,14,13,3
1989,12,22,,31.0,0.0,0.0,14.0,2.0,0.0,Italy,0,3,15,13,3
1989,12,8,,6.0,14.0,0.0,4.0,19.0,0.0,Italy,0,3,16,13,3
1989,12,18,,29.0,0.0,0.0,10.0,4.0,0.0,Italy,0,3,17,13,3
1989,12,21,,23.0,1.0,0.0,12.0,3.0,0.0,Italy,0,3,18,13,3
1989,12,11,,7.0,9.0,0.0,7.0,9.0,0.0,Italy,0,3,19,13,3
1989,12,14,,25.0,1.0,0.0,5.0,12.0,0.0,Italy,0,3,20,13,3
1989,12,16,,11.0,6.0,0.0,6.0,12.0,0.0,Italy,0,3,20,13,3
1989,12,24,,33.0,0.0,0.0,17.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,13,,10.0,6.0,0.0,16.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,25,,15.0,4.0,0.0,10.0,4.0,0.0,Italy,0,3,20,13,3
1989,12,7,,32.0,0.0,0.0,16.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,9,,28.0,0.0,0.0,4.0,19.0,0.0,Italy,0,3,20,13,3
1989,12,0,,16.0,4.0,0.0,9.0,6.0,0.0,Italy,0,3,20,13,3
1989,12,0,,9.0,6.0,0.0,6.0,12.0,0.0,Italy,0,3,20,13,3
1989,12,0,,18.0,3.0,0.0,11.0,3.0,0.0,Italy,0,3,20,13,3
1989,12,0,,37.0,0.0,0.0,11.0,3.0,0.0,Italy,0,3,20,13,3
1989,12,0,,20.0,2.0,0.0,14.0,2.0,0.0,Italy,0,3,20,13,3
1989,12,0,,24.0,1.0,0.0,15.0,1.0,0.0,Italy,0,3,20,13,3
1989,12,0,,35.0,0.0,0.0,18.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,0,,38.0,0.0,0.0,17.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,0,,36.0,0.0,0.0,19.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,0,,43.0,0.0,0.0,19.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,0,,44.0,0.0,0.0,20.0,0.0,0.0,Italy,0,3,20,13,3
1989,12,0,,39.0,0.0,0.0,15.0,1.0,0.0,Italy,0,3,20,13,3
1989,12,0,,45.0,0.0,0.0,18.0,0.0,0.0,Italy,0,3,20,13,3
1989,13,2,,7.0,15.0,1.0,2.0,53.0,3.0,Portugal,1,0,1,21,0
1989,13,4,,1.0,75.0,4.0,1.0,128.0,9.0,Portugal,1,1,2,21,1
1989,13,12,,10.0,6.0,0.0,9.0,6.0,0.0,Portugal,1,1,3,21,1
1989,13,13,,6.0,17.0,0.0,4.0,22.0,0.0,Portugal,0,2,4,21,2
1989,13,5,,19.0,4.0,0.0,11.0,5.0,0.0,Portugal,0,2,5,21,2
1989,13,18,,22.0,2.0,0.0,5.0,13.0,0.0,Portugal,0,2,6,21,2
1989,13,25,,27.0,0.0,0.0,7.0,9.0,0.0,Portugal,0,2,7,21,2
1989,13,10,,23.0,2.0,0.0,10.0,6.0,0.0,Portugal,0,2,8,21,2
1989,13,17,,29.0,0.0,0.0,16.0,0.0,0.0,Portugal,0,2,9,21,2
